GEOID_bg,market_area,year_qu,R_quarter,R_year,rent_bg,rent_ma,N,GISJOIN
211110074000,Northeast Core,19,Q3,2019,1200,1049,99,G21011100074000
211110074001,Northeast Core,23,Q3,2019,1070,1049,216,G21011100074001
211110074002,Northeast Core,23,Q3,2019,1095,1049,222,G21011100074002
211110075011,East Core,17,Q3,2019,1150,1080,1,G21011100075011
211110075012,East Core,16,Q3,2019,1150,1080,1,G21011100075012
211110075013,East Core,19,Q3,2019,1045,1080,4,G21011100075013
211110075020,Northeast Metro,5,Q3,2019,2000,1355,1,G21011100075020
211110075021,Northeast Metro,22,Q3,2019,1440,1355,44,G21011100075021
211110075022,Northeast Metro,22,Q3,2019,1405,1355,43,G21011100075022
211110075023,Northeast Metro,14,Q3,2019,2000,1355,1,G21011100075023
211110075024,Northeast Metro,14,Q3,2019,2595,1355,1,G21011100075024
211110075025,Northeast Metro,5,Q3,2019,1150,1355,1,G21011100075025
211110076011,Northeast Core,23,Q3,2019,1000,1049,161,G21011100076011
211110076012,Northeast Core,23,Q3,2019,850,1049,67,G21011100076012
211110076021,Northeast Core,23,Q3,2019,996.5,1049,158,G21011100076021
211110076022,Northeast Core,23,Q3,2019,996.5,1049,158,G21011100076022
211110076031,Northeast Core,22,Q3,2019,919,1049,81,G21011100076031
211110076032,Northeast Core,23,Q3,2019,899,1049,76,G21011100076032
211110076033,Northeast Core,23,Q3,2019,919,1049,91,G21011100076033
211110077001,East Core,23,Q3,2019,1350,1080,17,G21011100077001
211110078001,East Core,22,Q3,2019,1350,1080,25,G21011100078001
211110078002,East Core,23,Q3,2019,1199.5,1080,26,G21011100078002
211110078003,East Core,23,Q3,2019,1192.5,1080,88,G21011100078003
211110078004,East Core,22,Q3,2019,1110,1080,36,G21011100078004
211110079001,Northeast Core,23,Q3,2019,849.5,1049,40,G21011100079001
211110079002,Northeast Core,23,Q3,2019,1000,1049,126,G21011100079002
211110081001,Northeast Core,23,Q3,2019,1099,1049,231,G21011100081001
211110081002,Northeast Core,23,Q3,2019,1184,1049,289,G21011100081002
211110081003,Northeast Core,23,Q3,2019,1184,1049,239,G21011100081003
211110082011,Southeast Core,23,Q3,2019,999,995,196,G21011100082011
211110082012,Southeast Core,22,Q3,2019,995,995,175,G21011100082012
211110082021,Southeast Core,23,Q3,2019,1071,995,281,G21011100082021
211110082022,Southeast Core,22,Q3,2019,1010,995,221,G21011100082022
211110083001,Southeast Core,23,Q3,2019,947.5,995,174,G21011100083001
211110083002,Southeast Core,23,Q3,2019,995,995,197,G21011100083002
211110083003,Southeast Core,23,Q3,2019,995,995,169,G21011100083003
211110084001,Southeast Core,22,Q3,2019,950,995,104,G21011100084001
211110084002,Southeast Core,22,Q3,2019,980,995,156,G21011100084002
211110084003,Southeast Core,22,Q3,2019,985,995,155,G21011100084003
211110085001,Southeast Core,22,Q3,2019,999,995,155,G21011100085001
211110085002,Southeast Core,22,Q3,2019,967.5,995,108,G21011100085002
211110087001,East Core,21,Q3,2019,1200,1080,25,G21011100087001
211110087002,East Core,22,Q3,2019,1400,1080,18,G21011100087002
211110087003,East Core,22,Q3,2019,1199.5,1080,20,G21011100087003
211110087004,East Core,22,Q3,2019,995,1080,65,G21011100087004
211110088001,Southeast Core,22,Q3,2019,1047.5,995,74,G21011100088001
211110088002,Southeast Core,22,Q3,2019,990,995,98,G21011100088002
211110088003,Southeast Core,22,Q3,2019,1100,995,53,G21011100088003
211110088004,Southeast Core,22,Q3,2019,1250,995,35,G21011100088004
211110089001,Southeast Core,22,Q3,2019,1100,995,60,G21011100089001
211110089002,Southeast Core,22,Q3,2019,1100,995,66,G21011100089002
211110089003,Southeast Core,22,Q3,2019,967.5,995,90,G21011100089003
211110089004,Southeast Core,22,Q3,2019,999.5,995,66,G21011100089004
211110090011,Iroquois Park,22,Q3,2019,745,725,14,G21011100090011
211110090012,Iroquois Park,22,Q3,2019,765,725,13,G21011100090012
211110090013,Iroquois Park,22,Q3,2019,745,725,16,G21011100090013
211110090021,Iroquois Park,22,Q3,2019,800,725,10,G21011100090021
211110090022,Iroquois Park,20,Q3,2019,800,725,10,G21011100090022
211110090023,Iroquois Park,20,Q3,2019,867.5,725,4,G21011100090023
211110091031,Airport,22,Q3,2019,730,716,6,G21011100091031
211110091051,Iroquois Park,22,Q3,2019,730,725,3,G21011100091051
211110091052,Iroquois Park,22,Q3,2019,730,725,3,G21011100091052
211110091061,Iroquois Park,22,Q3,2019,730,725,4,G21011100091061
211110091062,Iroquois Park,22,Q3,2019,730,725,4,G21011100091062
211110091063,Iroquois Park,22,Q3,2019,730,725,6,G21011100091063
211110091064,Iroquois Park,22,Q3,2019,730,725,3,G21011100091064
211110093001,Southeast Core,22,Q3,2019,1100,995,22,G21011100093001
211110093002,Southeast Core,22,Q3,2019,922.5,995,54,G21011100093002
211110093003,Southeast Core,22,Q3,2019,870,995,75,G21011100093003
211110093004,Southeast Core,22,Q3,2019,1100,995,19,G21011100093004
211110093005,Southeast Core,22,Q3,2019,840,995,40,G21011100093005
211110094011,Southeast Core,20,Q3,2019,1227.5,995,8,G21011100094011
211110094012,Southeast Core,20,Q3,2019,1400,995,7,G21011100094012
211110094021,Southeast Core,18,Q3,2019,650,995,3,G21011100094021
211110094022,Southeast Core,20,Q3,2019,650,995,5,G21011100094022
211110094023,Southeast Core,20,Q3,2019,1055,995,9,G21011100094023
211110096001,Southeast Core,22,Q3,2019,1177,995,50,G21011100096001
211110096002,Southeast Core,22,Q3,2019,1025,995,29,G21011100096002
211110096003,Southeast Core,22,Q3,2019,1059,995,23,G21011100096003
211110096004,Southeast Core,22,Q3,2019,1147.5,995,34,G21011100096004
211110097001,Southeast Core,22,Q3,2019,1197,995,32,G21011100097001
211110097002,Southeast Core,22,Q3,2019,1100,995,27,G21011100097002
211110097003,Southeast Core,22,Q3,2019,1147.5,995,34,G21011100097003
211110097004,Southeast Core,22,Q3,2019,1199,995,35,G21011100097004
211110098001,East Core,22,Q3,2019,850,1080,33,G21011100098001
211110098002,East Core,22,Q3,2019,950,1080,39,G21011100098002
211110098003,East Core,22,Q3,2019,1350,1080,15,G21011100098003
211110099001,East Core,22,Q3,2019,1079,1080,70,G21011100099001
211110099002,East Core,22,Q3,2019,965,1080,59,G21011100099002
211110099003,East Core,23,Q3,2019,975,1080,61,G21011100099003
211110100011,East Core,19,Q3,2019,745,1080,15,G21011100100011
211110100012,East Core,21,Q3,2019,850,1080,25,G21011100100012
211110100013,East Core,22,Q3,2019,795,1080,20,G21011100100013
211110100014,East Core,22,Q3,2019,1450,1080,7,G21011100100014
211110100041,East Metro,22,Q3,2019,910,1077,72,G21011100100041
211110100042,East Metro,22,Q3,2019,950,1077,63,G21011100100042
211110100043,East Metro,22,Q3,2019,910,1077,72,G21011100100043
211110100044,East Metro,22,Q3,2019,958.5,1077,82,G21011100100044
211110100051,East Metro,22,Q3,2019,879,1077,29,G21011100100051
211110100052,East Metro,22,Q3,2019,1009,1077,30,G21011100100052
211110100053,East Metro,22,Q3,2019,1142,1077,48,G21011100100053
211110100054,East Metro,22,Q3,2019,950,1077,63,G21011100100054
211110100055,East Metro,22,Q3,2019,1175,1077,44,G21011100100055
211110100061,East Metro,22,Q3,2019,879,1077,31,G21011100100061
211110100062,East Metro,22,Q3,2019,1142,1077,48,G21011100100062
211110100063,East Metro,22,Q3,2019,1145,1077,45,G21011100100063
211110100064,East Metro,22,Q3,2019,1142,1077,48,G21011100100064
211110100071,East Metro,22,Q3,2019,1440,1077,42,G21011100100071
211110100072,East Metro,22,Q3,2019,1380,1077,21,G21011100100072
211110100073,East Metro,22,Q3,2019,1387.5,1077,6,G21011100100073
211110100074,East Metro,22,Q3,2019,1462.5,1077,46,G21011100100074
211110100081,East Metro,22,Q3,2019,879,1077,26,G21011100100081
211110100082,East Metro,21,Q3,2019,1365,1077,18,G21011100100082
211110100083,East Metro,22,Q3,2019,879,1077,29,G21011100100083
211110100084,East Metro,22,Q3,2019,1139,1077,46,G21011100100084
211110101021,East Metro,22,Q3,2019,1057.5,1077,76,G21011100101021
211110101022,East Metro,22,Q3,2019,1375,1077,1,G21011100101022
211110101023,East Metro,22,Q3,2019,962,1077,30,G21011100101023
211110101031,East Metro,22,Q3,2019,877.5,1077,24,G21011100101031
211110101032,East Metro,22,Q3,2019,867.5,1077,46,G21011100101032
211110101033,East Metro,22,Q3,2019,910,1077,97,G21011100101033
211110101034,East Metro,22,Q3,2019,900,1077,89,G21011100101034
211110101041,East Metro,22,Q3,2019,1000,1077,104,G21011100101041
211110101042,East Metro,22,Q3,2019,967,1077,121,G21011100101042
211110101043,East Metro,22,Q3,2019,910,1077,97,G21011100101043
211110103091,East Metro,22,Q3,2019,1220,1077,31,G21011100103091
211110103092,East Metro,22,Q3,2019,1220,1077,31,G21011100103092
211110103093,East Metro,22,Q3,2019,1074.5,1077,50,G21011100103093
211110103094,East Metro,22,Q3,2019,879,1077,22,G21011100103094
211110103121,Northeast Metro,19,Q3,2019,1250,1355,6,G21011100103121
211110103122,Northeast Metro,19,Q3,2019,1250,1355,5,G21011100103122
211110103131,Northeast Metro,20,Q3,2019,1250,1355,6,G21011100103131
211110103133,Northeast Metro,22,Q3,2019,1346.5,1355,44,G21011100103133
211110103134,Northeast Metro,22,Q3,2019,1346.5,1355,44,G21011100103134
211110103141,North Floyd's Fork,22,Q3,2019,1349.5,1191,10,G21011100103141
211110103142,North Floyd's Fork,21,Q3,2019,1198,1191,59,G21011100103142
211110103143,North Floyd's Fork,22,Q3,2019,1198,1191,59,G21011100103143
211110103152,North Floyd's Fork,21,Q3,2019,1198,1191,59,G21011100103152
211110103162,North Floyd's Fork,20,Q3,2019,1924.5,1191,2,G21011100103162
211110103181,East Metro,22,Q3,2019,1440,1077,44,G21011100103181
211110103182,East Metro,22,Q3,2019,1440,1077,44,G21011100103182
211110103183,East Metro,22,Q3,2019,1440,1077,42,G21011100103183
211110103185,East Metro,21,Q3,2019,1995,1077,1,G21011100103185
211110103191,North Floyd's Fork,22,Q3,2019,1105,1191,69,G21011100103191
211110103192,North Floyd's Fork,22,Q3,2019,1346.5,1191,44,G21011100103192
211110103193,North Floyd's Fork,22,Q3,2019,1209.5,1191,54,G21011100103193
211110103201,North Floyd's Fork,22,Q3,2019,919,1191,29,G21011100103201
211110103202,North Floyd's Fork,22,Q3,2019,950,1191,33,G21011100103202
211110103203,North Floyd's Fork,22,Q3,2019,1090,1191,51,G21011100103203
211110103212,North Floyd's Fork,19,Q3,2019,1745,1191,1,G21011100103212
211110103221,North Floyd's Fork,16,Q3,2019,1745,1191,1,G21011100103221
211110103231,North Floyd's Fork,22,Q3,2019,1316.5,1191,48,G21011100103231
211110103232,North Floyd's Fork,22,Q3,2019,1250,1191,23,G21011100103232
211110103241,North Floyd's Fork,22,Q3,2019,950,1191,33,G21011100103241
211110103242,North Floyd's Fork,22,Q3,2019,1485,1191,14,G21011100103242
211110103243,North Floyd's Fork,22,Q3,2019,919,1191,28,G21011100103243
211110104031,East Metro,20,Q3,2019,1799,1077,1,G21011100104031
211110104032,East Metro,22,Q3,2019,1490,1077,6,G21011100104032
211110104033,East Metro,15,Q3,2019,730,1077,1,G21011100104033
211110104051,East Metro,22,Q3,2019,962,1077,45,G21011100104051
211110104052,East Metro,22,Q3,2019,962,1077,45,G21011100104052
211110104053,East Metro,22,Q3,2019,986,1077,48,G21011100104053
211110104061,East Metro,22,Q3,2019,889,1077,5,G21011100104061
211110104062,East Metro,22,Q3,2019,730,1077,1,G21011100104062
211110104064,East Metro,22,Q3,2019,1550,1077,4,G21011100104064
211110104071,East Metro,22,Q3,2019,1750,1077,1,G21011100104071
211110104072,East Metro,22,Q3,2019,1193,1077,68,G21011100104072
211110104081,East Metro,22,Q3,2019,1429.5,1077,12,G21011100104081
211110104082,East Metro,22,Q3,2019,1409,1077,3,G21011100104082
211110105001,East Core,23,Q3,2019,1187.5,1080,80,G21011100105001
211110105002,East Core,23,Q3,2019,1028.5,1080,116,G21011100105002
211110105003,East Core,23,Q3,2019,1062,1080,99,G21011100105003
211110105004,East Core,22,Q3,2019,1062,1080,159,G21011100105004
211110106011,East Core,22,Q3,2019,1080,1080,165,G21011100106011
211110106012,East Core,23,Q3,2019,1061,1080,192,G21011100106012
211110106021,East Core,22,Q3,2019,1097,1080,196,G21011100106021
211110106022,East Core,22,Q3,2019,1109,1080,134,G21011100106022
211110106023,East Core,22,Q3,2019,1108,1080,133,G21011100106023
211110107011,East Metro,22,Q3,2019,1252,1077,74,G21011100107011
211110107012,East Metro,22,Q3,2019,1225,1077,81,G21011100107012
211110107013,East Metro,22,Q3,2019,1224,1077,85,G21011100107013
211110107014,East Metro,22,Q3,2019,1030,1077,57,G21011100107014
211110107015,East Metro,22,Q3,2019,1209,1077,59,G21011100107015
211110107021,Central Taylorsville,22,Q3,2019,1015,855,53,G21011100107021
211110107022,Central Taylorsville,22,Q3,2019,1005,855,55,G21011100107022
211110107023,Central Taylorsville,22,Q3,2019,1172.5,855,32,G21011100107023
211110107061,East Metro,22,Q3,2019,1019,1077,52,G21011100107061
211110107062,East Metro,22,Q3,2019,1169,1077,13,G21011100107062
211110107063,East Metro,22,Q3,2019,967,1077,46,G21011100107063
211110107071,East Metro,22,Q3,2019,1120,1077,43,G21011100107071
211110107072,East Metro,22,Q3,2019,1224,1077,87,G21011100107072
211110107081,East Metro,22,Q3,2019,1184,1077,114,G21011100107081
211110107082,East Metro,22,Q3,2019,1199,1077,105,G21011100107082
211110108001,Central Taylorsville,22,Q3,2019,1035,855,95,G21011100108001
211110108002,Central Taylorsville,22,Q3,2019,902.5,855,120,G21011100108002
211110108003,Central Taylorsville,22,Q3,2019,967.5,855,64,G21011100108003
211110108004,Central Taylorsville,22,Q3,2019,849,855,35,G21011100108004
211110109011,Central Bardstown,22,Q3,2019,1100,865,32,G21011100109011
211110109012,Central Bardstown,22,Q3,2019,1100,865,25,G21011100109012
211110109013,Central Bardstown,22,Q3,2019,750,865,15,G21011100109013
211110109014,Central Bardstown,22,Q3,2019,680,865,48,G21011100109014
211110109015,Central Bardstown,22,Q3,2019,685,865,36,G21011100109015
211110109021,Central Taylorsville,22,Q3,2019,725,855,68,G21011100109021
211110109022,Central Taylorsville,22,Q3,2019,685,855,49,G21011100109022
211110109023,Central Taylorsville,22,Q3,2019,700,855,61,G21011100109023
211110110031,Central Bardstown,22,Q3,2019,710,865,30,G21011100110031
211110110032,Central Bardstown,22,Q3,2019,675,865,44,G21011100110032
211110110033,Central Bardstown,22,Q3,2019,737.5,865,62,G21011100110033
211110110034,Central Bardstown,22,Q3,2019,675,865,40,G21011100110034
211110110035,Central Bardstown,22,Q3,2019,725,865,43,G21011100110035
211110110036,Central Bardstown,22,Q3,2019,675,865,26,G21011100110036
211110110051,Central Bardstown,22,Q3,2019,1160,865,8,G21011100110051
211110110052,Central Bardstown,22,Q3,2019,1160,865,8,G21011100110052
211110110053,Central Bardstown,22,Q3,2019,1160,865,6,G21011100110053
211110110061,Central Bardstown,22,Q3,2019,750,865,10,G21011100110061
211110110062,Central Bardstown,22,Q3,2019,1095,865,1,G21011100110062
211110110071,Central Bardstown,22,Q3,2019,1025,865,3,G21011100110071
211110110072,Central Bardstown,23,Q3,2019,1035,865,4,G21011100110072
211110110081,Central Taylorsville,22,Q3,2019,737.5,855,56,G21011100110081
211110110082,Central Taylorsville,22,Q3,2019,750,855,61,G21011100110082
211110110083,Central Taylorsville,22,Q3,2019,750,855,62,G21011100110083
211110110091,Central Taylorsville,22,Q3,2019,750,855,61,G21011100110091
211110110092,Central Taylorsville,22,Q3,2019,750,855,64,G21011100110092
211110110093,Central Taylorsville,22,Q3,2019,750,855,69,G21011100110093
211110111091,Central Bardstown,22,Q3,2019,1700,865,1,G21011100111091
211110111092,Central Bardstown,22,Q3,2019,865,865,39,G21011100111092
211110111101,Central Bardstown,22,Q3,2019,1572.5,865,4,G21011100111101
211110111102,Central Bardstown,22,Q3,2019,1100,865,3,G21011100111102
211110111103,Central Bardstown,22,Q3,2019,875,865,41,G21011100111103
211110111104,Central Bardstown,19,Q3,2019,1174.5,865,4,G21011100111104
211110111105,Central Bardstown,22,Q3,2019,862.5,865,20,G21011100111105
211110111106,Central Bardstown,22,Q3,2019,1100,865,3,G21011100111106
211110111111,Central Taylorsville,22,Q3,2019,799,855,29,G21011100111111
211110111112,Central Taylorsville,22,Q3,2019,1090,855,56,G21011100111112
211110111113,Central Taylorsville,22,Q3,2019,1085,855,61,G21011100111113
211110111121,Central Taylorsville,22,Q3,2019,1090,855,54,G21011100111121
211110111122,Central Taylorsville,22,Q3,2019,905,855,79,G21011100111122
211110111131,Central Bardstown,22,Q3,2019,1695,865,3,G21011100111131
211110111132,Central Bardstown,22,Q3,2019,795,865,10,G21011100111132
211110111141,Central Bardstown,22,Q3,2019,770,865,20,G21011100111141
211110111142,Central Bardstown,22,Q3,2019,790,865,14,G21011100111142
211110111143,Central Bardstown,22,Q3,2019,790,865,15,G21011100111143
211110111144,Central Bardstown,22,Q3,2019,887.5,865,6,G21011100111144
211110111151,Central Taylorsville,22,Q3,2019,752.5,855,38,G21011100111151
211110111152,Central Taylorsville,22,Q3,2019,760,855,43,G21011100111152
211110111161,Central Taylorsville,22,Q3,2019,1625,855,2,G21011100111161
211110111162,Central Taylorsville,20,Q3,2019,1235,855,18,G21011100111162
211110111171,Central Taylorsville,22,Q3,2019,755,855,33,G21011100111171
211110111172,Central Taylorsville,22,Q3,2019,755,855,39,G21011100111172
211110111173,Central Taylorsville,22,Q3,2019,755,855,49,G21011100111173
211110111181,Central Taylorsville,22,Q3,2019,757.5,855,48,G21011100111181
211110111182,Central Taylorsville,22,Q3,2019,757.5,855,48,G21011100111182
211110111183,Central Taylorsville,21,Q3,2019,755,855,32,G21011100111183
211110111184,Central Taylorsville,19,Q3,2019,1249,855,3,G21011100111184
211110112011,Central Bardstown,22,Q3,2019,912,865,22,G21011100112011
211110112021,Central Bardstown,22,Q3,2019,925,865,32,G21011100112021
211110112022,Central Bardstown,22,Q3,2019,925,865,30,G21011100112022
211110112023,Central Bardstown,22,Q3,2019,899,865,25,G21011100112023
211110113011,Central Bardstown,22,Q3,2019,925,865,17,G21011100113011
211110113012,Central Bardstown,22,Q3,2019,850,865,9,G21011100113012
211110113021,Central Bardstown,22,Q3,2019,970,865,28,G21011100113021
211110113022,Central Bardstown,22,Q3,2019,875,865,12,G21011100113022
211110113023,Central Bardstown,22,Q3,2019,900,865,13,G21011100113023
211110113024,Central Bardstown,22,Q3,2019,965,865,34,G21011100113024
211110113025,Central Bardstown,22,Q3,2019,875,865,16,G21011100113025
211110113026,Central Bardstown,22,Q3,2019,875,865,16,G21011100113026
211110114031,Central Preston,21,Q3,2019,1127.5,975,4,G21011100114031
211110114032,Central Preston,22,Q3,2019,825,975,4,G21011100114032
211110114041,Central Preston,22,Q3,2019,799,975,15,G21011100114041
211110114042,Central Preston,22,Q3,2019,595,975,5,G21011100114042
